#Filename 	 Type 	 True z 	 True zerr 	 z 	 t0 	 x0 	 x1 	 c 	 z_err 	 t0_err 	 x0_err 	 x1_err 	 c_err 
DES_SN201276.DAT 	 22 	 0.5243 	 0.0323 	 3.4704e-01 	 5.6319e+04 	 1.2681e-05 	 4.8380e+00 	 1.7764e-01 	 4.9879e-02 	 1.0849e+00 	 5.5785e-07 	 4.8637e-01 	 9.4490e-02 	 
DES_SN201408.DAT 	 32 	 0.3575 	 0.0255 	 5.9916e-01 	 5.6233e+04 	 1.7226e-05 	 -5.0550e-01 	 3.8550e-01 	 2.0325e-02 	 5.1111e-01 	 4.2867e-07 	 1.9427e-01 	 4.2155e-02 	 
DES_SN203849.DAT 	 22 	 0.5291 	 0.0339 	 3.2964e-01 	 5.6196e+04 	 1.5157e-05 	 1.5494e+00 	 4.4486e-01 	 2.0559e-01 	 4.6482e+00 	 3.8726e-06 	 1.2436e+00 	 1.3213e-01 	 
DES_SN203956.DAT 	 22 	 0.5834 	 0.0220 	 1.3637e-01 	 5.6262e+04 	 9.0242e-06 	 4.0885e+00 	 5.6245e-01 	 1.2101e-01 	 7.5495e-01 	 2.6742e-06 	 1.2675e+00 	 2.7122e-01 	 
DES_SN204730.DAT 	 32 	 0.4597 	 0.0352 	 5.5646e-01 	 5.6259e+04 	 8.3998e-06 	 -2.8056e-01 	 4.3126e-01 	 7.6339e-02 	 8.8870e-01 	 7.7513e-07 	 2.1733e-01 	 7.5680e-02 	 
DES_SN205483.DAT 	 1 	 0.4194 	 0.0264 	 4.6631e-01 	 5.6358e+04 	 1.5367e-05 	 1.9065e+00 	 -2.2845e-02 	 1.7873e-02 	 5.1391e-01 	 3.9361e-07 	 5.7524e-01 	 2.4309e-02 	 
DES_SN205716.DAT 	 1 	 0.2145 	 0.0422 	 4.1210e-01 	 5.6200e+04 	 1.1659e-04 	 -2.7496e-01 	 -3.2633e-01 	 5.5500e-02 	 4.0286e-01 	 5.6189e-06 	 1.8059e-01 	 7.6419e-02 	 
DES_SN207015.DAT 	 21 	 0.6719 	 0.0301 	 3.2388e-01 	 5.6192e+04 	 9.8428e-06 	 2.5228e+00 	 -3.9042e-02 	 2.7851e-02 	 1.0214e+00 	 8.6219e-07 	 1.3189e+00 	 4.8785e-02 	 
DES_SN207368.DAT 	 1 	 0.6198 	 0.0130 	 5.9350e-01 	 5.6321e+04 	 7.0910e-06 	 9.7266e-02 	 3.5801e-02 	 3.1398e-02 	 5.5489e-01 	 2.0301e-07 	 3.6658e-01 	 4.7293e-02 	 
DES_SN209459.DAT 	 1 	 0.4684 	 0.0252 	 5.2743e-01 	 5.6323e+04 	 1.1975e-05 	 -1.9951e-01 	 -4.3525e-02 	 6.6019e-02 	 2.1146e+00 	 8.0516e-07 	 1.4402e+00 	 8.1590e-02 	 
DES_SN209881.DAT 	 1 	 0.7809 	 0.0173 	 7.4918e-01 	 5.6157e+04 	 6.4600e-06 	 -1.0930e+00 	 1.2603e-01 	 1.8513e-01 	 4.7458e+00 	 1.8870e-06 	 1.9988e+00 	 2.1972e-01 	 
DES_SN210877.DAT 	 33 	 0.3091 	 0.0322 	 6.3810e-01 	 5.6330e+04 	 5.9497e-06 	 -1.0068e+00 	 -1.8807e-01 	 1.8294e-01 	 1.6355e+00 	 6.7082e-07 	 5.9758e-01 	 1.5388e-01 	 
DES_SN210909.DAT 	 23 	 0.1806 	 0.0418 	 3.9578e-01 	 5.6194e+04 	 1.7791e-05 	 -2.1640e+00 	 -9.9328e-02 	 1.3196e-02 	 2.1906e-01 	 6.9250e-07 	 1.5909e-01 	 4.9013e-02 	 
DES_SN214966.DAT 	 22 	 0.0623 	 0.0370 	 1.1377e-01 	 5.6301e+04 	 8.3008e-05 	 2.6421e+00 	 5.5263e-01 	 8.1829e-02 	 5.7282e-01 	 9.2390e-06 	 6.1839e-01 	 9.2019e-02 	 
DES_SN215473.DAT 	 1 	 0.0645 	 0.0895 	 5.2915e-01 	 5.6356e+04 	 1.6857e-04 	 3.1567e+00 	 -2.9180e-01 	 1.7007e-02 	 8.2740e-01 	 6.1940e-06 	 1.5747e+00 	 3.2643e-02 	 
DES_SN215585.DAT 	 22 	 0.3044 	 0.0415 	 3.8139e-01 	 5.6331e+04 	 5.4292e-06 	 3.8840e+00 	 2.2610e-01 	 6.1163e-02 	 1.1550e+00 	 4.6708e-07 	 1.8028e+00 	 1.3062e-01 	 
DES_SN216988.DAT 	 1 	 0.5299 	 0.0278 	 4.9697e-01 	 5.6164e+04 	 1.6864e-05 	 8.2923e-01 	 -4.2741e-02 	 2.4842e-02 	 1.9973e+00 	 1.8207e-06 	 7.4112e-01 	 5.7429e-02 	 
DES_SN218662.DAT 	 1 	 0.6226 	 0.0207 	 5.9806e-01 	 5.6237e+04 	 5.0997e-06 	 5.9119e-01 	 9.6228e-02 	 6.0145e-02 	 8.0294e-01 	 9.8919e-08 	 4.1584e-01 	 6.1872e-02 	 
DES_SN220875.DAT 	 1 	 0.3699 	 0.0262 	 4.4272e-01 	 5.6325e+04 	 1.3019e-05 	 -1.3899e+00 	 3.7331e-03 	 3.9837e-02 	 4.2997e-01 	 9.1751e-07 	 5.3543e-01 	 4.5752e-02 	 
DES_SN220976.DAT 	 33 	 0.1300 	 0.0364 	 3.6955e-01 	 5.6337e+04 	 9.8278e-06 	 -4.6932e-01 	 3.0562e-01 	 5.1480e-02 	 5.2934e-01 	 5.4712e-07 	 8.3486e-01 	 7.5712e-02 	 
DES_SN222151.DAT 	 22 	 0.3168 	 0.0363 	 1.6354e-01 	 5.6187e+04 	 5.1269e-06 	 2.9455e+00 	 7.2521e-01 	 1.2205e-01 	 1.7258e+00 	 2.0657e-06 	 1.4350e+00 	 2.3360e-01 	 
DES_SN222338.DAT 	 22 	 0.1750 	 0.0330 	 5.2849e-01 	 5.6192e+04 	 1.1380e-05 	 3.4116e+00 	 6.8623e-02 	 7.7325e-02 	 2.4151e+00 	 1.1551e-06 	 1.6972e+00 	 8.0974e-02 	 
DES_SN222493.DAT 	 1 	 0.6019 	 0.0333 	 4.7762e-01 	 5.6282e+04 	 6.9797e-06 	 -8.8744e-01 	 5.4054e-02 	 3.5238e-02 	 3.7186e-01 	 2.1515e-07 	 2.4899e-01 	 3.7935e-02 	 
DES_SN223172.DAT 	 22 	 0.3178 	 0.0260 	 4.0708e-01 	 5.6185e+04 	 9.1538e-06 	 1.8366e+00 	 7.1924e-02 	 1.2916e-01 	 5.0852e+00 	 7.3450e-07 	 2.2569e+00 	 1.8423e-01 	 
DES_SN223225.DAT 	 1 	 0.4518 	 0.0580 	 5.9074e-01 	 5.6278e+04 	 6.8635e-06 	 -1.6591e+00 	 -8.2144e-02 	 3.3222e-02 	 4.0694e-01 	 2.0561e-07 	 5.1273e-01 	 5.8087e-02 	 
DES_SN223574.DAT 	 22 	 0.3295 	 0.0344 	 3.6393e-01 	 5.6247e+04 	 8.5759e-06 	 4.3438e+00 	 -7.5013e-02 	 4.7999e-02 	 9.4391e-01 	 2.0062e-07 	 1.4292e+00 	 9.3359e-02 	 
DES_SN224188.DAT 	 32 	 0.2436 	 0.0315 	 4.7221e-01 	 5.6214e+04 	 5.4104e-06 	 2.4263e+00 	 2.5510e-01 	 1.7846e-02 	 5.8345e-01 	 2.4273e-07 	 5.1472e-01 	 4.5370e-02 	 
DES_SN224549.DAT 	 1 	 0.6194 	 0.0658 	 6.6881e-01 	 5.6161e+04 	 4.2572e-06 	 -6.0310e-01 	 1.0400e-02 	 1.0713e-01 	 5.8545e+00 	 1.1913e-06 	 7.8455e-01 	 1.7654e-01 	 
DES_SN224773.DAT 	 22 	 0.4208 	 0.0282 	 2.5793e-01 	 5.6163e+04 	 4.7479e-06 	 2.2326e+00 	 1.0578e+00 	 3.9030e-02 	 2.5627e+01 	 3.2589e-06 	 6.7866e-01 	 1.8369e-01 	 
DES_SN224824.DAT 	 33 	 0.3346 	 0.0401 	 3.9499e-01 	 5.6331e+04 	 1.1608e-05 	 1.9202e+00 	 3.3581e-01 	 2.4973e-01 	 5.5981e+00 	 8.5314e-06 	 2.1558e+00 	 3.4632e-01 	 
DES_SN225989.DAT 	 1 	 0.1371 	 0.0378 	 4.0010e-01 	 5.6242e+04 	 2.1692e-04 	 1.2897e+00 	 -2.5821e-01 	 1.0084e-01 	 1.5035e+00 	 4.4375e-05 	 7.0718e-01 	 7.4798e-02 	 
DES_SN227336.DAT 	 22 	 0.3446 	 0.0514 	 2.3549e-01 	 5.6202e+04 	 5.4543e-06 	 1.0797e+00 	 3.8239e-01 	 1.5431e-01 	 1.7144e+00 	 9.2227e-07 	 9.7689e-01 	 2.3184e-01 	 
DES_SN228013.DAT 	 1 	 0.5960 	 0.0183 	 6.0283e-01 	 5.6255e+04 	 7.8824e-06 	 -3.1793e+00 	 -9.0275e-02 	 4.1516e-02 	 5.2273e-01 	 3.0251e-07 	 5.7877e-01 	 5.2022e-02 	 
DES_SN228283.DAT 	 33 	 0.3399 	 0.0420 	 4.0570e-01 	 5.6324e+04 	 4.5295e-06 	 -1.0625e+00 	 6.1617e-01 	 3.2300e-02 	 5.1846e-01 	 3.3720e-07 	 5.3151e-01 	 6.2851e-02 	 
DES_SN228943.DAT 	 1 	 0.4561 	 0.0435 	 1.6878e-01 	 5.6213e+04 	 4.9910e-06 	 -1.7443e+00 	 6.7364e-01 	 9.4499e-02 	 1.2083e+00 	 1.2944e-06 	 7.8134e-01 	 1.9068e-01 	 
DES_SN229284.DAT 	 1 	 0.5342 	 0.0329 	 4.8746e-01 	 5.6168e+04 	 1.7955e-05 	 1.0440e+00 	 -1.4864e-02 	 2.0317e-02 	 2.1434e+00 	 1.5581e-06 	 5.1157e-01 	 4.6780e-02 	 
DES_SN229545.DAT 	 33 	 0.1454 	 0.0186 	 5.6215e-01 	 5.6359e+04 	 8.9049e-05 	 3.8981e+00 	 -7.7798e-02 	 7.4277e-03 	 1.2680e+00 	 6.7789e-06 	 1.8650e+00 	 1.4905e-02 	 
DES_SN230429.DAT 	 1 	 0.5805 	 0.0385 	 5.3869e-01 	 5.6335e+04 	 5.4256e-06 	 -6.4868e-01 	 8.5410e-02 	 2.1453e-02 	 4.3113e-01 	 1.6718e-07 	 4.5207e-01 	 3.9128e-02 	 
DES_SN231035.DAT 	 1 	 0.4986 	 0.0388 	 4.5254e-01 	 5.6202e+04 	 1.3330e-05 	 4.2411e-01 	 2.9093e-02 	 2.4308e-02 	 3.0839e-01 	 3.5547e-07 	 2.3338e-01 	 3.0321e-02 	 
DES_SN232686.DAT 	 22 	 0.3326 	 0.0457 	 5.3751e-01 	 5.6292e+04 	 3.5372e-05 	 2.8116e-01 	 -2.4807e-01 	 1.2305e-02 	 5.2094e-01 	 1.1853e-06 	 3.0034e-01 	 5.3369e-02 	 
DES_SN232984.DAT 	 22 	 0.2200 	 0.0281 	 5.0210e-01 	 5.6297e+04 	 1.5641e-05 	 3.2549e+00 	 -2.1070e-01 	 8.1986e-03 	 1.2490e+00 	 1.4662e-06 	 1.8628e+00 	 5.7354e-02 	 
DES_SN234741.DAT 	 1 	 0.6711 	 0.0383 	 5.7683e-01 	 5.6248e+04 	 7.4623e-06 	 1.2322e+00 	 7.0716e-02 	 7.9941e-02 	 7.3916e-01 	 2.2589e-07 	 3.0745e-01 	 9.3388e-02 	 
DES_SN235074.DAT 	 1 	 0.5904 	 0.0434 	 6.5934e-01 	 5.6171e+04 	 6.6704e-06 	 4.6863e-01 	 -7.8214e-02 	 4.1966e-02 	 2.5063e+00 	 6.0959e-07 	 6.9667e-01 	 7.5642e-02 	 
DES_SN235393.DAT 	 32 	 0.4938 	 0.0405 	 6.6786e-01 	 5.6138e+04 	 9.9902e-06 	 1.8939e-01 	 1.0510e-01 	 1.3755e-01 	 4.2756e+00 	 3.0640e-06 	 1.0794e+00 	 1.5101e-01 	 
DES_SN236798.DAT 	 22 	 0.1842 	 0.0247 	 5.3271e-02 	 5.6201e+04 	 2.0314e-05 	 3.1165e+00 	 5.7093e-01 	 2.4547e-03 	 1.0037e-01 	 9.9714e-07 	 3.6084e-01 	 1.8605e-02 	 
DES_SN237303.DAT 	 1 	 0.7285 	 0.0124 	 6.5760e-01 	 5.6169e+04 	 3.5384e-06 	 -4.5591e-01 	 1.6307e-01 	 7.0057e-02 	 4.6419e+00 	 8.3216e-07 	 9.7269e-01 	 1.4805e-01 	 
DES_SN237494.DAT 	 22 	 0.2553 	 0.0423 	 5.3463e-01 	 5.6189e+04 	 1.5228e-05 	 2.3807e+00 	 2.6791e-02 	 1.5826e-02 	 1.5615e+00 	 1.0151e-06 	 1.0326e+00 	 5.1265e-02 	 
DES_SN238362.DAT 	 22 	 0.2243 	 0.0254 	 4.7088e-01 	 5.6257e+04 	 1.1393e-05 	 1.7664e+00 	 -2.7379e-01 	 9.3752e-02 	 4.7392e-01 	 2.7648e-07 	 1.5562e+00 	 1.2664e-01 	 
DES_SN241503.DAT 	 22 	 0.2065 	 0.0261 	 4.4146e-01 	 5.6306e+04 	 9.0805e-06 	 4.8039e+00 	 1.6532e-01 	 1.1384e-01 	 1.4289e+00 	 8.8728e-07 	 2.3605e-01 	 1.1524e-01 	 
DES_SN242759.DAT 	 22 	 0.3760 	 0.0716 	 7.1607e-01 	 5.6301e+04 	 7.1597e-06 	 3.1231e+00 	 -1.1032e-01 	 5.6144e-02 	 1.3146e+00 	 5.6344e-07 	 1.4797e+00 	 5.0235e-02 	 
DES_SN242800.DAT 	 1 	 0.7056 	 0.0121 	 6.2272e-01 	 5.6263e+04 	 4.0809e-06 	 8.3577e-01 	 2.0813e-01 	 4.8936e-02 	 8.1539e-01 	 3.0383e-07 	 7.5819e-01 	 7.2579e-02 	 
DES_SN244337.DAT 	 22 	 0.4869 	 0.0256 	 3.4624e-01 	 5.6282e+04 	 6.1405e-06 	 3.2999e+00 	 3.5071e-01 	 1.8792e-02 	 2.9531e-01 	 3.9079e-07 	 4.8201e-01 	 7.0189e-02 	 
DES_SN244659.DAT 	 22 	 0.4417 	 0.0487 	 4.4830e-01 	 5.6192e+04 	 6.1114e-06 	 2.8734e+00 	 1.1112e-01 	 6.8297e-02 	 1.1812e+00 	 6.5600e-07 	 1.2126e+00 	 1.2400e-01 	 
DES_SN244959.DAT 	 33 	 0.4795 	 0.0500 	 3.9813e-01 	 5.6306e+04 	 2.1291e-06 	 1.0868e+00 	 9.3644e-01 	 1.5395e-01 	 2.0155e+00 	 9.2352e-07 	 1.2837e+00 	 3.3247e-01 	 
DES_SN245466.DAT 	 1 	 0.3696 	 0.0290 	 5.8120e-01 	 5.6311e+04 	 1.7595e-05 	 9.7653e-01 	 -1.8527e-01 	 1.5934e-02 	 2.7797e-01 	 4.2573e-07 	 3.1272e-01 	 2.0901e-02 	 
DES_SN246248.DAT 	 32 	 0.5484 	 0.0524 	 5.7477e-01 	 5.6340e+04 	 5.2545e-06 	 1.2666e+00 	 4.5663e-01 	 7.9625e-02 	 2.0426e+00 	 5.1721e-07 	 1.8245e+00 	 9.5417e-02 	 
DES_SN249922.DAT 	 33 	 0.4570 	 0.0324 	 6.3620e-01 	 5.6170e+04 	 4.0603e-06 	 1.5411e+00 	 4.1644e-01 	 1.5123e-01 	 6.3918e+00 	 1.3409e-06 	 1.5204e+00 	 2.3920e-01 	 
DES_SN250155.DAT 	 21 	 0.4549 	 0.0286 	 3.6643e-01 	 5.6300e+04 	 2.0433e-05 	 4.1850e-01 	 -1.0095e-01 	 1.9313e-01 	 2.1913e+00 	 1.6371e-06 	 9.8842e-01 	 2.5009e-01 	 
DES_SN250192.DAT 	 22 	 0.2879 	 0.0385 	 3.4715e-01 	 5.6307e+04 	 6.4303e-06 	 3.0804e-01 	 -5.2618e-02 	 1.7216e-01 	 4.7892e+00 	 1.1829e-06 	 4.2644e+00 	 1.4421e-01 	 
DES_SN251983.DAT 	 32 	 0.1943 	 0.0398 	 4.7919e-01 	 5.6266e+04 	 1.0111e-05 	 2.2809e+00 	 1.0084e-01 	 4.0009e-02 	 2.6811e-01 	 7.6094e-07 	 8.5212e-01 	 8.2963e-02 	 
DES_SN252009.DAT 	 22 	 0.3548 	 0.0611 	 3.3282e-01 	 5.6244e+04 	 1.3523e-05 	 2.0114e+00 	 1.6400e-01 	 3.7495e-02 	 7.1620e-01 	 6.7209e-07 	 9.0953e-01 	 8.7357e-02 	 
DES_SN253027.DAT 	 1 	 0.5791 	 0.0400 	 5.6333e-01 	 5.6210e+04 	 1.2041e-05 	 -1.3213e+00 	 -1.2111e-01 	 8.7940e-03 	 2.7954e-01 	 1.8130e-07 	 1.6159e-01 	 1.6340e-02 	 
DES_SN253996.DAT 	 1 	 0.7959 	 0.0435 	 4.1697e-01 	 5.6243e+04 	 4.0615e-06 	 -4.1463e-01 	 4.0400e-01 	 8.5252e-03 	 5.4459e-01 	 2.1086e-07 	 4.5719e-01 	 4.3907e-02 	 
DES_SN254279.DAT 	 32 	 0.6311 	 0.0287 	 5.6669e-01 	 5.6185e+04 	 5.7822e-06 	 -1.3318e+00 	 3.7234e-01 	 6.1461e-02 	 4.9694e-01 	 3.1861e-07 	 5.5604e-01 	 5.8307e-02 	 
DES_SN254463.DAT 	 22 	 0.6234 	 0.0372 	 6.8709e-01 	 5.6231e+04 	 8.5985e-06 	 -9.9008e-01 	 -2.2863e-01 	 6.4013e-02 	 2.7865e+00 	 8.1946e-07 	 1.6385e+00 	 2.0294e-01 	 
DES_SN254743.DAT 	 1 	 0.3681 	 0.0289 	 4.3469e-01 	 5.6267e+04 	 1.6986e-05 	 -1.7097e-01 	 -5.2616e-02 	 5.1513e-02 	 4.0376e-01 	 6.0842e-07 	 2.1905e-01 	 4.6946e-02 	 
DES_SN256219.DAT 	 1 	 0.4817 	 0.0449 	 5.1759e-01 	 5.6249e+04 	 1.2032e-05 	 4.6743e-01 	 -1.4089e-02 	 1.4379e-02 	 1.7610e-01 	 1.3494e-07 	 1.7567e-01 	 2.2169e-02 	 
DES_SN256696.DAT 	 3 	 0.3699 	 0.0500 	 6.0656e-01 	 5.6334e+04 	 7.2757e-06 	 -6.5078e-01 	 1.2425e-01 	 1.1955e-02 	 2.8043e-01 	 1.2081e-07 	 2.5603e-01 	 3.5931e-02 	 
DES_SN256883.DAT 	 22 	 0.4403 	 0.0186 	 3.3355e-01 	 5.6315e+04 	 1.8273e-05 	 2.4510e+00 	 1.2028e-01 	 4.1468e-02 	 8.3987e-01 	 1.3760e-06 	 1.1198e+00 	 6.7983e-02 	 
DES_SN259483.DAT 	 3 	 0.2609 	 0.0255 	 4.3001e-01 	 5.6193e+04 	 4.8615e-06 	 1.1824e+00 	 -1.1203e-01 	 3.2072e-02 	 6.8811e-01 	 3.9572e-07 	 7.0832e-01 	 5.7649e-02 	 
DES_SN263356.DAT 	 22 	 0.1764 	 0.0248 	 2.4839e-01 	 5.6191e+04 	 2.6649e-05 	 3.3572e+00 	 3.3000e-01 	 8.3654e-02 	 1.8686e+00 	 5.3057e-06 	 1.0353e+00 	 2.1331e-01 	 
DES_SN263455.DAT 	 1 	 0.3604 	 0.0316 	 4.9366e-01 	 5.6162e+04 	 1.3424e-05 	 -1.6862e-01 	 -4.9285e-02 	 7.4988e-02 	 2.8255e+00 	 1.9558e-06 	 5.9347e-01 	 1.5217e-01 	 
DES_SN264635.DAT 	 22 	 0.2025 	 0.0434 	 1.0718e-01 	 5.6228e+04 	 6.3531e-06 	 8.7468e-01 	 5.8619e-01 	 7.8033e-02 	 1.5226e+00 	 1.1929e-06 	 1.9591e+00 	 1.5573e-01 	 
DES_SN266166.DAT 	 1 	 0.3643 	 0.0514 	 3.4916e-01 	 5.6240e+04 	 1.0637e-05 	 -1.5598e+00 	 1.3319e-01 	 2.3493e-02 	 3.8172e-01 	 4.2728e-07 	 5.4544e-01 	 3.3483e-02 	 
DES_SN267517.DAT 	 1 	 0.3308 	 0.0392 	 4.2049e-01 	 5.6209e+04 	 1.5556e-05 	 -2.1262e+00 	 -3.6870e-02 	 1.2885e-02 	 3.8569e-01 	 4.3650e-07 	 2.0041e-01 	 2.3669e-02 	 
DES_SN269333.DAT 	 1 	 0.6075 	 0.0230 	 5.4453e-01 	 5.6190e+04 	 6.4453e-06 	 5.7658e-01 	 6.8734e-02 	 1.9566e-02 	 4.1656e-01 	 1.6368e-07 	 3.5612e-01 	 3.2827e-02 	 
DES_SN269868.DAT 	 22 	 0.4172 	 0.0291 	 6.8567e-01 	 5.6220e+04 	 5.3680e-06 	 3.1574e+00 	 -2.3688e-01 	 1.6346e-02 	 4.9908e-01 	 3.8775e-07 	 1.4171e+00 	 3.8972e-02 	 
DES_SN269961.DAT 	 33 	 0.3520 	 0.0764 	 3.4457e-01 	 5.6323e+04 	 7.7367e-06 	 1.4834e-01 	 1.3615e-01 	 2.1927e-01 	 3.2518e+00 	 1.4512e-06 	 1.7360e+00 	 2.7985e-01 	 
DES_SN271807.DAT 	 1 	 0.6148 	 0.0156 	 7.0641e-01 	 5.6153e+04 	 7.5149e-06 	 -7.3998e-02 	 3.1939e-02 	 1.2070e-01 	 6.2309e+00 	 2.4009e-06 	 1.5956e+00 	 2.3438e-01 	 
DES_SN271950.DAT 	 1 	 0.5413 	 0.0261 	 5.0508e-01 	 5.6354e+04 	 5.8389e-06 	 -1.6261e+00 	 -7.1027e-02 	 8.0048e-02 	 3.5820e+00 	 4.8452e-07 	 2.2487e+00 	 7.5984e-02 	 
DES_SN272367.DAT 	 22 	 0.0766 	 0.0355 	 3.3645e-01 	 5.6362e+04 	 1.1748e-04 	 -2.0969e+00 	 -4.8953e-01 	 5.0001e-02 	 2.5608e+00 	 1.5493e-05 	 1.0782e+00 	 1.7532e-02 	 
DES_SN276959.DAT 	 33 	 0.2399 	 0.0306 	 4.4873e-01 	 5.6197e+04 	 1.5052e-05 	 4.4326e-01 	 1.1728e-01 	 4.8173e-02 	 4.8506e-01 	 5.2547e-07 	 2.3921e-01 	 4.8253e-02 	 
DES_SN277428.DAT 	 1 	 0.5868 	 0.0273 	 5.9369e-01 	 5.6291e+04 	 1.0665e-05 	 1.3357e-01 	 -2.2319e-02 	 4.4568e-02 	 5.7170e-01 	 3.8003e-07 	 4.2092e-01 	 5.3043e-02 	 
DES_SN277818.DAT 	 1 	 0.9048 	 0.0157 	 8.2243e-01 	 5.6176e+04 	 4.0125e-06 	 2.3309e+00 	 7.0480e-02 	 2.5252e-02 	 6.8327e+00 	 2.5146e-07 	 1.6502e+00 	 5.8550e-02 	 
DES_SN279255.DAT 	 32 	 0.3121 	 0.0306 	 3.9487e-01 	 5.6242e+04 	 6.1346e-06 	 1.2516e+00 	 3.1780e-01 	 4.1074e-02 	 5.8528e-01 	 2.2242e-07 	 4.2609e-01 	 4.4415e-02 	 
DES_SN279661.DAT 	 22 	 0.2845 	 0.0340 	 6.7221e-01 	 5.6341e+04 	 5.6620e-06 	 -1.1974e-01 	 -3.9371e-01 	 1.0324e-01 	 9.5704e-01 	 6.8647e-07 	 3.0110e-01 	 1.3957e-02 	 
DES_SN280981.DAT 	 1 	 0.6048 	 0.0229 	 5.5384e-01 	 5.6364e+04 	 4.9815e-06 	 1.1275e+00 	 7.4352e-02 	 8.7799e-02 	 2.5426e+00 	 7.6912e-07 	 1.8174e+00 	 9.4028e-02 	 
DES_SN282023.DAT 	 1 	 0.6556 	 0.0130 	 5.7507e-01 	 5.6264e+04 	 7.5227e-06 	 5.4232e-01 	 5.7768e-02 	 5.6884e-02 	 8.0159e-01 	 2.5807e-07 	 3.9766e-01 	 6.4185e-02 	 
DES_SN282723.DAT 	 22 	 0.1810 	 0.0248 	 5.8137e-01 	 5.6338e+04 	 1.6160e-05 	 1.7313e+00 	 -2.9960e-01 	 4.6102e-02 	 4.2000e-01 	 7.3065e-07 	 7.0358e-01 	 3.7611e-02 	 
DES_SN283826.DAT 	 1 	 0.6560 	 0.0499 	 5.7709e-01 	 5.6291e+04 	 8.2868e-06 	 1.4334e+00 	 2.2612e-02 	 7.3753e-02 	 8.2048e-01 	 2.9684e-07 	 4.6986e-01 	 8.7585e-02 	 
DES_SN284951.DAT 	 1 	 0.7839 	 0.0136 	 4.2651e-01 	 5.6248e+04 	 4.5792e-06 	 2.5402e-02 	 3.8383e-01 	 1.7923e-02 	 2.6035e-01 	 1.0408e-07 	 1.4795e-01 	 2.3236e-02 	 
DES_SN285134.DAT 	 1 	 0.6181 	 0.0296 	 5.6450e-01 	 5.6326e+04 	 6.3679e-06 	 -3.7658e-01 	 5.8024e-02 	 6.2928e-02 	 6.1153e-01 	 2.0038e-07 	 3.2370e-01 	 8.0730e-02 	 
DES_SN285255.DAT 	 22 	 0.6312 	 0.0559 	 4.2375e-01 	 5.6226e+04 	 1.1424e-05 	 4.0758e+00 	 1.1752e-02 	 1.5221e-02 	 7.7107e-01 	 1.1053e-06 	 1.1011e+00 	 2.0839e-02 	 
DES_SN285755.DAT 	 32 	 0.4369 	 0.0298 	 5.6084e-01 	 5.6201e+04 	 9.1993e-06 	 -2.9292e-01 	 3.6709e-01 	 5.3420e-02 	 5.1034e-01 	 8.2694e-07 	 6.2571e-01 	 6.5231e-02 	 
DES_SN287045.DAT 	 1 	 0.3591 	 0.0487 	 5.5175e-01 	 5.6250e+04 	 1.8494e-05 	 -4.4011e-01 	 -1.8007e-01 	 1.9422e-02 	 4.3311e-01 	 5.5044e-07 	 3.9815e-01 	 5.5611e-02 	 
DES_SN289098.DAT 	 1 	 0.5592 	 0.0421 	 5.7135e-01 	 5.6319e+04 	 6.5697e-06 	 -8.4409e-01 	 8.6104e-02 	 4.8532e-02 	 4.8424e-01 	 3.0908e-07 	 2.0409e-01 	 7.4231e-02 	 
DES_SN290075.DAT 	 22 	 0.2953 	 0.0396 	 5.4293e-01 	 5.6288e+04 	 6.7499e-06 	 3.3134e+00 	 -2.6493e-01 	 3.8308e-02 	 6.4776e-01 	 4.5507e-07 	 1.3364e+00 	 6.5443e-02 	 
DES_SN290746.DAT 	 22 	 0.2923 	 0.0292 	 5.7751e-01 	 5.6236e+04 	 1.0128e-05 	 2.8220e+00 	 -1.0843e-01 	 7.9664e-02 	 7.3273e-01 	 1.0840e-06 	 1.3191e+00 	 1.5464e-01 	 
DES_SN290933.DAT 	 22 	 0.2314 	 0.0336 	 4.5325e-01 	 5.6260e+04 	 1.4444e-05 	 2.8214e+00 	 1.6973e-01 	 2.4571e-01 	 2.8095e+00 	 2.0855e-06 	 8.0648e-01 	 3.4161e-01 	 
DES_SN292154.DAT 	 22 	 0.2696 	 0.0370 	 5.2079e-01 	 5.6291e+04 	 1.1497e-05 	 2.3409e+00 	 -1.8675e-01 	 1.3899e-01 	 1.3105e+00 	 1.2589e-06 	 1.1035e+00 	 1.3405e-01 	 
DES_SN292875.DAT 	 22 	 0.2290 	 0.0364 	 3.4811e-01 	 5.6313e+04 	 1.3597e-05 	 2.2862e+00 	 1.2752e-01 	 1.4340e-01 	 1.1250e+00 	 7.7823e-07 	 1.6646e+00 	 2.1534e-01 	 
DES_SN294025.DAT 	 22 	 0.2390 	 0.0298 	 2.2697e-01 	 5.6187e+04 	 4.3905e-06 	 3.5906e-01 	 7.6304e-01 	 1.4489e-01 	 1.6023e+00 	 1.9192e-06 	 5.6561e-01 	 3.2385e-01 	 
DES_SN294277.DAT 	 22 	 0.3209 	 0.0226 	 5.0636e-01 	 5.6194e+04 	 3.9643e-05 	 4.1900e-01 	 3.0264e-01 	 4.2181e-02 	 2.4585e-01 	 1.9846e-06 	 8.3741e-02 	 3.2667e-02 	 
DES_SN294974.DAT 	 1 	 0.5142 	 0.0312 	 5.3406e-01 	 5.6271e+04 	 5.5354e-06 	 -2.4566e-01 	 1.1882e-01 	 4.4515e-02 	 5.5422e-01 	 2.1949e-07 	 4.4277e-01 	 5.7493e-02 	 
